respondent_id,h1n1_concern,h1n1_knowledge,behavioral_antiviral_meds,behavioral_avoidance,behavioral_face_mask,behavioral_wash_hands,behavioral_large_gatherings,behavioral_outside_home,behavioral_touch_face,doctor_recc_h1n1,doctor_recc_seasonal,chronic_med_condition,child_under_6_months,health_worker,health_insurance,opinion_h1n1_vacc_effective,opinion_h1n1_risk,opinion_h1n1_sick_from_vacc,opinion_seas_vacc_effective,opinion_seas_risk,opinion_seas_sick_from_vacc,age_group,education,race,sex,income_poverty,marital_status,rent_or_own,employment_status,hhs_geo_region,census_msa,household_adults,household_children,employment_industry,employment_occupation
15470,3,2,0,1,1,1,1,1,1,1,0,1,0,1,1,4,5,4,4,5,2,0,1,0,0,0,0,1,1,1,2,2,1,20,5
15471,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,5,5,1,1,1,1,0,0,0,0,0,0,0,4,0,0,0,12,14
15472,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,4,1,2,4,1,1,0,3,0,1,2,1,1,0,1,2,1,1,7,13
15473,2,0,0,1,0,0,0,0,0,0,0,1,1,1,1,4,2,2,5,1,1,1,3,3,1,1,1,0,2,1,0,2,1,20,11
15474,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,4,2,2,2,2,5,2,2,0,1,2,1,1,1,0,2,1,0,20,18
15475,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,5,1,1,5,1,1,3,1,0,0,0,1,1,0,0,2,1,0,0,1
15476,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,4,1,2,5,2,1,4,2,0,0,0,1,1,1,9,2,1,0,20,7
15477,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,4,2,2,4,4,2,0,3,0,1,1,0,0,0,0,0,0,0,3,5
15478,2,2,1,1,0,1,1,1,1,1,1,1,0,0,1,5,4,4,5,5,4,4,1,0,1,1,0,0,1,8,0,0,0,20,3
15479,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,2,1,5,2,1,2,3,1,2,1,1,0,0,0,6,1,0,0,2,15
15480,2,1,0,0,0,1,1,1,1,1,1,0,1,0,0,4,2,2,4,2,2,0,2,3,1,1,0,1,1,3,1,0,3,20,18
15481,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,2,1,1,2,2,4,2,1,0,0,1,0,1,0,3,0,0,0,16,7
15482,3,1,0,1,0,1,1,1,1,1,1,1,0,0,0,5,4,5,5,4,2,2,0,1,0,0,0,0,1,8,1,0,0,20,21
15483,2,1,0,1,0,1,0,0,1,0,1,1,0,0,1,2,2,4,4,4,4,0,0,0,1,1,0,1,0,3,0,1,1,3,5
15484,1,2,0,1,0,1,0,1,0,0,0,0,0,0,1,4,2,2,5,4,1,4,0,0,0,2,0,1,1,9,0,1,0,20,22
15485,3,2,0,1,0,1,1,0,1,0,0,1,0,0,1,4,4,5,5,5,4,4,2,0,1,1,0,1,0,0,2,0,0,3,5
15486,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,4,1,1,5,2,1,4,1,0,1,1,1,1,1,2,2,1,0,20,21
15487,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,5,1,1,5,4,1,4,3,0,0,1,0,0,1,0,0,0,0,20,16
15488,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,1,4,1,2,4,2,0,0,0,1,0,1,4,0,1,0,20,22
15489,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1,1,3,1,1,2,1,0,0,1,0,1,0,4,1,1,0,0,18
15490,2,1,0,1,0,1,1,0,1,0,0,0,0,0,1,4,2,2,5,4,2,2,1,0,0,1,0,1,0,4,2,0,0,5,0
15491,0,2,0,0,0,1,0,0,1,0,0,1,0,1,1,5,1,1,4,2,1,0,3,0,0,2,0,1,1,7,0,1,1,20,6
15492,1,2,0,1,0,1,1,0,1,0,0,0,1,0,1,5,5,4,5,4,2,1,3,0,1,1,0,1,0,3,2,0,0,7,13
15493,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,4,1,1,4,1,1,2,1,0,0,2,0,1,0,6,0,0,0,13,5
15494,2,1,0,1,0,1,1,0,1,1,1,1,0,0,1,2,4,2,4,4,2,2,1,3,0,2,1,0,2,5,0,2,0,20,12
15495,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4,1,2,4,1,1,2,3,0,0,2,1,1,0,7,0,1,0,17,12
15496,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4,1,1,4,1,1,0,2,3,0,2,0,1,1,9,0,3,0,20,12
15497,2,1,0,1,0,0,1,0,1,0,1,1,0,0,0,4,2,4,5,4,1,3,1,1,0,2,1,1,1,4,1,1,0,20,0
15498,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,2,1,1,1,2,0,0,2,1,1,0,9,0,1,3,12,9
15499,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,5,1,1,5,4,2,0,1,2,1,1,1,9,1,1,0,20,21
15500,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,5,4,1,5,2,3,0,0,1,0,1,0,1,0,2,2,12,9
15501,1,2,0,1,0,1,0,0,1,0,0,0,0,1,1,4,2,2,2,2,1,2,2,0,1,1,1,1,0,7,2,2,0,2,4
15502,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,4,2,2,2,1,2,0,1,0,0,2,0,0,0,3,2,1,0,3,5
15503,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,3,1,2,4,1,2,2,2,0,1,2,1,1,0,2,2,1,2,10,3
15504,2,1,0,1,0,1,1,1,1,1,1,0,0,0,1,5,1,1,5,1,1,3,3,3,1,2,1,1,0,5,1,3,0,4,9
15505,2,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,2,1,1,1,3,1,1,1,1,0,1,0,3,1,0,0,7,9
15506,3,1,0,1,0,1,1,1,1,0,0,0,0,0,0,4,2,4,4,2,2,2,2,1,1,1,1,1,0,1,2,1,1,4,10
15507,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,5,1,1,4,0,1,1,0,0,0,1,1,0,1,0,20,2
15508,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,5,1,1,4,4,2,0,0,3,1,0,0,0,0,1,0,1,3,11,5
15509,2,1,0,1,0,1,1,1,1,0,0,0,0,0,1,5,4,4,5,4,4,0,0,0,0,1,0,1,1,1,2,3,0,20,7
15510,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,5,2,2,5,2,4,2,3,0,0,2,1,1,0,1,0,3,0,0,9
15511,2,1,0,1,0,1,1,1,1,0,0,0,0,0,1,3,4,4,3,4,2,0,3,2,1,1,0,0,1,9,1,1,0,20,11
15512,0,2,0,1,0,1,0,0,1,0,0,1,0,0,0,3,1,2,5,5,1,4,1,0,1,1,1,0,1,1,0,1,0,20,5
15513,2,2,0,1,0,1,0,0,0,1,1,0,0,0,1,2,2,2,2,2,2,2,3,0,1,2,1,1,1,6,0,3,1,20,2
15514,2,1,0,1,0,1,0,0,1,0,0,0,1,1,1,5,2,1,5,2,2,2,3,0,1,2,1,1,0,1,0,1,1,2,4
15515,0,2,0,1,0,1,0,0,0,0,0,1,0,0,1,5,1,4,4,1,1,4,3,0,1,1,0,1,1,1,0,0,0,20,11
15516,2,0,0,1,0,1,1,1,0,0,0,1,0,0,1,4,3,2,4,4,4,4,0,1,0,0,0,0,1,4,0,0,0,20,5
15517,2,2,0,1,0,1,0,0,1,0,0,0,0,0,1,5,1,4,2,1,2,2,3,0,0,1,0,1,0,0,0,0,0,0,9
15518,3,2,0,1,0,1,1,0,1,0,0,1,0,1,1,5,4,4,5,4,2,2,2,0,1,1,1,1,0,1,0,1,0,2,15
15519,2,1,0,1,0,1,0,1,1,0,1,1,0,0,1,4,1,5,4,2,2,3,3,0,1,1,1,1,0,9,1,1,0,9,16
15520,2,1,0,1,0,1,0,0,1,0,0,0,0,1,1,4,1,2,5,1,1,3,3,0,1,1,0,1,0,4,1,0,0,2,4
15521,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,2,5,5,5,4,0,1,2,0,1,0,0,0,1,1,0,0,16,7
15522,2,2,0,0,0,1,0,0,0,1,1,0,0,0,0,3,3,1,4,3,1,3,3,0,0,2,1,1,0,1,1,1,0,3,5
15523,2,1,0,1,0,1,0,0,1,0,0,0,0,0,1,4,1,2,4,1,4,0,3,0,0,2,1,1,0,0,0,1,0,0,9
15524,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,4,2,1,4,2,2,0,2,0,1,2,0,1,1,2,2,2,0,20,4
15525,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,3,2,1,5,2,1,4,2,0,1,0,0,0,1,4,1,0,0,20,9
15526,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,4,1,1,5,2,1,1,3,0,0,2,1,1,0,7,0,1,2,7,9
15527,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,4,2,2,2,2,5,1,2,0,1,1,0,1,0,1,2,0,3,7,16
15528,1,2,0,0,0,1,0,0,1,0,0,0,0,1,0,4,2,2,4,4,2,0,2,0,1,1,0,1,1,1,0,2,0,20,13
15529,2,2,0,1,0,1,0,0,1,1,1,0,0,0,1,5,4,4,4,4,2,2,3,0,1,2,1,1,0,0,1,2,2,7,13
15530,3,0,0,1,0,1,1,1,1,0,0,0,0,0,0,3,2,2,4,4,1,0,1,3,0,1,1,1,0,7,0,1,2,1,9
15531,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,2,4,1,2,1,3,0,1,2,1,1,0,1,0,1,1,2,9
15532,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,4,2,2,5,1,1,3,1,0,1,1,0,1,0,4,2,0,0,0,3
15533,0,2,0,1,0,1,1,1,1,0,0,1,0,0,1,4,1,1,4,4,1,3,2,0,1,1,1,1,0,1,0,2,0,7,13
15534,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,2,1,4,2,1,0,1,1,0,1,1,4,0,0,2,20,19
15535,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,3,3,1,3,3,1,2,0,0,1,1,1,0,1,9,1,2,1,20,13
15536,3,2,0,1,0,1,1,1,1,1,1,0,0,0,1,5,5,2,5,4,5,4,1,0,1,1,1,1,1,7,0,1,0,20,11
15537,2,1,0,1,0,1,1,1,1,0,0,0,0,0,0,4,4,4,4,5,5,2,3,0,1,2,0,1,0,2,1,0,0,9,12
15538,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,4,2,2,4,2,2,0,3,0,0,0,0,0,1,0,2,0,0,20,12
15539,3,1,0,1,0,1,1,1,1,1,1,1,0,0,0,5,1,2,5,4,1,1,1,1,0,1,0,0,0,0,1,0,0,14,18
15540,2,2,0,0,0,1,0,0,0,1,1,0,0,0,1,5,4,4,5,4,2,1,3,0,1,2,1,1,1,7,2,1,2,20,17
15541,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,1,2,1,0,2,0,0,1,0,0,2,2,1,0,0,20,3
15542,2,2,0,1,0,0,0,0,1,0,1,1,0,0,1,4,2,4,5,2,1,4,3,0,0,2,1,1,0,5,1,1,0,9,19
15543,3,2,0,1,1,1,1,1,1,1,1,0,0,0,1,5,5,5,5,5,5,0,2,3,1,2,1,1,1,7,1,1,3,20,8
15544,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,2,2,4,1,1,0,0,0,0,0,1,1,1,1,0,1,1,20,10
15545,2,2,0,1,0,1,0,0,1,1,1,0,0,1,1,4,3,1,5,4,1,4,3,0,1,1,1,1,2,2,0,1,0,20,19
15546,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,4,2,2,5,2,4,0,3,0,1,1,1,0,1,0,0,3,0,20,13
15547,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,4,2,2,4,2,2,3,2,0,0,1,1,1,1,0,0,1,0,20,22
15548,2,1,0,1,0,1,1,0,1,0,1,1,0,0,0,4,2,1,5,2,1,3,1,0,0,1,1,1,2,8,2,1,0,20,10
15549,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,4,2,2,4,1,2,0,1,1,0,0,0,0,0,7,1,1,0,19,14
15550,2,0,0,1,0,1,1,1,1,0,0,1,0,0,1,4,5,5,5,5,4,4,0,1,1,0,0,1,1,1,2,0,0,20,4
15551,3,2,0,1,0,1,0,1,1,0,0,1,0,0,0,2,2,2,5,2,1,4,0,0,1,1,0,1,0,1,2,0,1,0,7
15552,3,1,0,1,0,1,1,1,1,0,0,0,0,0,0,5,4,4,5,4,4,1,3,3,0,1,0,1,2,3,0,0,0,20,18
15553,3,1,0,1,1,1,0,1,1,0,0,0,0,0,0,4,1,2,4,4,4,3,3,3,1,1,0,0,0,5,1,2,0,5,0
15554,3,1,0,1,1,1,1,1,1,1,1,0,0,0,1,5,4,2,5,2,2,2,1,0,1,0,1,1,2,7,2,0,1,20,12
15555,3,0,0,1,0,1,0,1,1,1,0,1,0,0,1,5,4,4,5,5,5,2,1,1,0,0,0,0,1,7,2,0,0,20,7
15556,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,0,2,2,1,0,0,1,1,5,1,2,2,20,5
15557,0,2,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,2,2,2,2,3,2,0,0,1,1,0,1,4,0,1,0,20,8
15558,2,0,0,1,0,1,1,1,1,0,1,0,0,0,1,4,2,4,5,4,4,2,2,1,1,1,0,1,0,1,0,1,1,7,21
15559,1,2,0,1,0,1,0,0,1,1,1,0,1,0,1,4,2,2,4,2,2,0,3,0,1,1,1,1,2,1,0,1,1,20,4
15560,2,1,0,1,0,1,0,0,1,0,1,0,0,0,1,4,2,4,4,4,4,4,3,1,1,1,0,1,1,7,1,0,0,20,22
15561,2,1,0,1,0,1,1,0,1,0,0,0,0,1,1,4,2,4,4,1,1,1,3,0,1,1,0,1,0,0,0,0,2,2,4
15562,2,1,0,1,0,1,1,1,1,0,1,1,0,0,1,4,2,2,4,2,2,4,2,0,0,1,0,1,1,9,2,0,0,20,0
15563,3,1,0,1,0,0,1,1,1,1,0,0,0,0,0,5,4,4,5,4,4,4,1,3,1,1,0,0,1,5,1,0,0,20,6
15564,2,2,0,1,0,1,1,1,1,0,0,0,0,0,1,4,2,5,5,5,1,4,3,0,1,1,1,1,1,8,0,1,0,20,22
15565,2,2,0,1,0,1,1,1,1,0,1,1,0,1,1,4,1,2,5,4,4,3,3,0,1,1,0,1,0,7,1,0,1,2,9
15566,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,2,1,1,2,1,1,2,2,1,1,2,1,0,1,4,0,1,0,20,8
15567,2,2,1,1,0,1,1,1,1,0,0,0,0,0,1,4,4,2,4,4,4,0,2,2,0,2,0,0,0,7,1,2,0,3,5
15568,1,2,0,0,0,1,0,0,0,0,1,1,0,0,1,5,2,2,4,2,1,3,2,0,0,1,0,1,1,6,0,1,1,20,9
15569,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,2,3,2,1,0,1,0,0,0,0,0,0,7,2,0,0,3,5
15570,3,2,0,1,0,1,0,0,1,0,0,0,0,0,0,3,2,4,3,4,2,0,1,0,1,1,0,0,0,2,2,1,1,4,3
15571,2,1,0,1,0,1,1,0,1,0,0,0,0,0,0,4,2,4,2,2,5,2,1,2,1,0,1,0,0,0,1,1,0,16,7
15572,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,3,0,0,1,0,1,0,1,0,2,0,7,13
15573,2,2,0,1,0,1,1,1,1,0,0,0,0,0,1,2,1,2,4,2,2,3,1,0,1,0,1,1,1,3,0,2,0,20,2
15574,2,1,1,1,0,1,1,1,1,0,1,0,0,0,1,5,2,2,5,2,2,4,1,0,1,2,0,1,0,6,0,2,3,7,17
15575,3,1,0,1,0,1,1,1,1,0,0,0,1,0,0,2,1,2,2,1,2,0,1,0,0,0,0,1,0,5,1,1,3,20,16
15576,3,0,0,1,0,1,0,1,1,0,1,1,0,0,1,3,3,5,5,3,2,3,0,1,1,2,0,0,1,7,2,2,1,20,2
15577,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,3,3,1,0,3,0,1,2,0,0,0,5,1,0,0,9,22
15578,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,5,4,1,4,2,1,2,1,0,0,2,1,1,0,0,2,1,0,3,5
15579,2,1,0,1,0,1,0,0,1,1,1,1,0,0,1,4,4,4,4,4,4,2,2,0,0,2,1,1,0,1,0,1,0,14,3
15580,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,4,5,3,3,3,1,3,0,0,1,1,1,0,1,0,2,3,20,14
15581,3,1,0,1,0,1,0,0,1,0,0,1,0,0,1,4,4,4,5,5,1,4,3,0,0,1,0,1,0,1,1,1,0,16,7
15582,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,3,1,2,4,2,1,4,3,0,1,1,1,1,1,0,0,2,0,20,21
15583,2,2,0,1,0,1,0,0,1,0,1,0,0,1,1,4,2,2,4,2,1,2,3,0,1,2,0,1,0,4,1,0,0,20,3
15584,2,2,0,1,0,1,0,0,1,0,0,1,0,0,1,5,1,1,4,4,4,4,0,0,1,1,1,1,1,7,1,1,0,20,22
15585,2,2,0,0,0,1,0,0,1,1,1,1,1,1,1,4,4,1,4,5,2,3,1,0,1,1,0,1,0,5,2,0,0,2,15
15586,2,2,0,1,1,1,1,1,1,0,0,0,0,0,1,4,2,2,4,2,2,3,2,0,1,1,0,1,1,4,1,0,0,20,13
15587,2,1,1,1,0,1,1,1,1,0,1,0,0,0,1,4,1,4,5,2,4,4,1,0,1,2,0,1,1,8,0,0,0,20,5
15588,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,3,4,2,4,4,1,0,3,0,1,1,0,0,0,3,1,0,0,2,4
15589,3,2,0,1,0,1,1,0,1,0,0,0,1,0,0,5,4,5,5,5,1,3,3,0,0,1,1,1,0,4,0,1,0,12,14
15590,2,1,0,1,0,1,0,1,1,0,0,0,0,0,1,4,2,4,2,2,2,3,3,0,1,1,0,1,0,3,1,0,0,11,16
15591,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,3,5,2,2,1,0,1,0,1,1,0,0,1,6,1,1,3,20,12
15592,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,3,1,4,4,1,1,3,2,0,0,1,0,1,1,1,0,1,0,20,5
15593,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,3,1,4,3,5,5,3,1,2,0,2,0,0,0,7,0,1,0,12,14
15594,2,1,0,1,0,1,0,0,1,0,0,0,0,1,1,4,4,4,5,4,4,2,2,0,1,1,1,1,0,2,2,1,0,2,4
15595,2,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,2,2,4,2,1,2,3,0,0,1,1,1,1,3,0,1,0,20,19
15596,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,3,2,4,3,2,4,2,0,0,0,1,0,1,1,4,0,1,0,20,7
15597,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,1,0,0,2,1,1,0,1,0,1,0,4,3
15598,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,3,2,4,3,2,2,2,3,0,1,1,1,1,0,0,0,2,2,20,9
15599,2,1,0,0,1,1,1,1,1,1,0,0,0,0,0,4,1,2,4,1,2,3,0,1,1,1,1,1,1,3,0,1,0,20,4
15600,1,2,0,1,0,1,1,0,1,0,0,0,0,0,0,5,2,1,4,4,4,0,1,0,1,1,0,1,1,2,2,2,0,20,13
15601,1,2,0,1,0,1,1,0,1,1,1,0,0,0,1,3,1,5,1,3,5,4,1,0,1,2,0,0,1,6,1,1,0,20,13
15602,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,1,4,1,1,0,2,0,0,2,1,1,0,1,2,1,0,0,1
15603,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,4,2,1,2,2,3,0,0,2,1,1,0,5,0,0,0,0,19
15604,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,5,2,4,4,4,2,0,1,0,1,2,1,1,0,9,1,1,3,2,4
15605,3,2,0,1,0,1,0,0,0,1,0,0,0,0,0,5,4,4,4,4,2,3,1,0,1,1,1,1,0,3,0,1,0,12,3
15606,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,2,1,1,4,4,4,2,2,0,1,1,0,1,0,1,2,0,0,16,7
15607,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,4,2,2,5,4,2,4,1,0,1,1,0,1,1,6,0,0,0,20,19
15608,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,1,4,3,1,4,0,0,0,1,1,1,0,1,0,1,0,14,18
15609,1,2,0,1,0,1,1,1,1,0,1,0,0,0,1,4,2,2,4,4,2,4,3,0,1,1,1,1,1,9,0,1,0,20,19
15610,2,2,0,1,0,1,1,1,1,0,0,0,0,0,1,5,1,2,5,2,1,0,2,1,1,1,1,0,1,2,1,0,1,20,17
15611,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,2,4,2,2,3,3,0,1,2,0,1,1,5,0,0,0,20,19
15612,2,1,0,0,0,1,1,0,1,1,1,1,0,1,1,4,4,4,5,5,2,2,3,0,1,1,0,1,0,4,0,0,0,2,4
15613,3,2,0,1,0,1,1,1,1,1,1,1,0,0,1,5,4,4,5,4,4,2,2,1,1,1,0,0,0,3,1,1,0,6,6
15614,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,2,2,4,5,2,4,0,2,1,1,1,0,0,0,1,0,1,1,0,1
15615,2,2,0,1,0,1,1,0,1,0,0,0,0,0,1,3,4,1,5,4,1,1,3,2,1,2,1,1,1,0,0,1,3,20,11
15616,1,2,1,1,0,1,0,0,0,1,1,0,0,1,1,4,4,2,4,4,1,1,1,0,1,1,1,1,0,2,2,2,0,2,15
15617,3,2,1,1,1,1,0,1,1,0,0,0,1,0,0,2,1,1,4,5,1,2,0,2,1,0,0,0,0,7,1,2,1,10,1
15618,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,4,4,2,4,2,2,4,2,0,1,0,0,1,1,4,0,0,0,20,2
15619,0,2,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,2,20,15
15620,2,1,0,1,0,1,0,1,1,0,0,0,0,0,1,4,2,2,4,4,1,2,1,0,1,2,1,1,1,1,2,2,0,20,17
15621,2,1,0,1,0,1,0,0,1,0,0,0,0,0,1,3,2,2,4,2,1,4,1,0,1,1,1,1,1,5,1,1,0,20,0
15622,3,0,1,1,0,1,1,1,1,0,0,1,0,0,0,5,4,5,5,5,5,4,1,1,0,1,1,0,1,4,1,0,0,20,10
15623,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,2,4,2,2,2,3,0,1,2,1,1,0,5,0,1,0,5,9
15624,1,2,1,1,0,1,1,1,1,0,0,0,0,0,1,5,1,1,4,2,1,3,3,0,0,2,1,1,0,4,0,1,2,9,22
15625,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4,2,2,4,4,4,1,2,0,0,1,0,1,0,8,2,1,0,7,7
15626,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,4,4,4,4,4,2,4,1,3,0,1,1,1,1,1,2,1,0,20,6
15627,2,0,0,0,0,1,1,1,0,0,0,1,0,0,0,5,2,2,5,1,2,1,1,1,1,1,1,0,0,4,0,1,2,10,11
15628,2,2,0,1,0,1,1,1,1,0,1,0,0,0,1,2,2,2,4,4,2,4,2,0,0,1,1,1,1,1,0,1,0,20,9
15629,2,2,0,1,0,1,1,0,1,0,1,1,0,0,0,5,1,2,4,1,1,2,3,0,1,1,0,1,0,4,0,2,0,3,5
15630,2,1,0,1,0,1,1,0,1,1,1,1,0,0,1,4,2,4,4,4,1,0,3,0,0,2,0,1,0,0,1,3,0,5,8
15631,1,2,0,0,0,1,0,0,1,0,0,0,0,1,1,2,2,2,2,2,2,2,3,2,0,2,1,1,0,1,1,1,2,7,13
15632,2,1,0,1,0,1,0,0,1,0,1,0,0,0,0,5,2,1,5,4,1,3,2,0,1,1,1,1,0,2,1,1,0,5,3
15633,2,2,0,1,0,1,1,0,1,1,1,0,1,1,0,5,4,2,5,4,2,1,3,0,1,2,1,1,0,4,1,1,2,2,4
15634,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,1,1,1,1,3,0,0,0,0,1,0,1,3,2,1,0,20,4
15635,2,1,0,1,0,1,1,1,1,0,0,1,0,0,1,4,2,2,5,4,2,4,3,0,0,1,1,1,1,4,2,1,0,20,22
15636,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,5,5,5,5,5,5,4,0,0,1,0,0,1,0,0,2,0,0,14,7
15637,3,1,0,1,0,1,0,0,1,0,1,1,0,0,1,4,2,4,4,4,1,4,2,0,1,1,0,1,1,1,0,0,0,20,20
15638,1,2,0,1,0,1,1,0,1,1,1,1,0,0,1,5,2,2,5,4,1,0,3,0,0,2,1,1,0,7,0,1,3,7,13
15639,2,1,0,1,0,1,0,0,1,0,1,0,1,0,1,5,2,2,5,2,2,2,2,0,1,2,1,1,0,7,0,1,0,3,3
15640,2,1,0,1,0,1,0,1,1,0,0,0,0,0,1,5,2,2,4,4,2,2,2,1,0,1,1,1,0,1,0,1,2,2,3
15641,2,2,0,0,0,1,0,0,1,1,1,0,0,1,1,5,2,4,5,4,2,3,3,0,1,2,1,1,0,6,0,1,0,2,9
15642,3,1,0,1,1,1,1,1,1,0,0,1,0,0,0,4,5,5,4,5,4,2,3,3,1,1,1,1,1,8,0,1,1,20,19
15643,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,0,0,2,0,1,0,5,0,1,0,12,14
15644,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,5,2,1,4,2,1,2,3,0,1,2,0,1,0,3,1,0,0,7,16
15645,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,4,1,2,4,4,2,2,2,0,0,1,1,1,0,9,2,2,0,12,14
15646,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,4,0,2,0,0,2,1,1,0,7,0,1,0,8,8
15647,2,1,0,1,0,1,1,0,1,1,1,1,0,0,1,5,4,4,5,4,1,2,3,0,1,2,1,1,0,2,1,1,0,6,13
15648,2,1,0,1,1,1,1,0,1,0,0,0,0,0,1,4,4,4,4,2,4,3,3,0,1,1,1,0,0,9,2,1,0,7,13
15649,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,4,2,2,4,2,4,1,2,0,0,1,1,1,0,7,2,1,2,17,14
15650,2,1,0,1,0,1,0,0,0,0,1,0,0,0,1,3,1,2,5,2,1,3,2,0,1,1,0,1,0,0,0,0,0,16,5
15651,2,0,0,1,0,1,1,1,1,0,0,0,0,0,0,4,1,2,4,1,2,0,2,2,1,1,1,0,1,7,0,1,1,20,7
15652,2,2,0,1,0,1,0,0,1,1,1,0,0,0,1,4,1,2,4,4,1,4,1,0,0,1,0,1,0,0,0,0,0,12,14
15653,3,2,0,1,0,1,1,1,1,1,1,0,1,1,1,5,4,1,4,4,1,1,3,0,1,2,0,1,0,4,1,0,3,2,4
15654,3,0,0,0,0,0,1,0,1,1,1,1,0,0,1,5,4,2,4,4,4,4,0,0,0,0,1,1,1,7,2,1,0,20,19
15655,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,3,3,1,3,3,1,1,3,3,0,1,1,0,0,3,0,1,3,4,19
15656,2,1,0,1,0,1,0,0,0,1,1,0,0,0,1,2,2,5,2,4,4,1,0,0,0,1,0,0,0,9,1,1,2,12,14
